user_id,plan_id,plan_name,billing_cycle,status,mrr,start_date,end_date,cancellation_reason
898,1,Free,monthly,active,0.0,2024-10-08,,
899,2,Starter,monthly,active,15.0,2026-03-01,,
900,2,Starter,monthly,active,15.0,2025-08-08,,
901,1,Free,monthly,active,0.0,2026-03-13,,
902,1,Free,monthly,active,0.0,2024-07-04,,
903,4,Pro,monthly,canceled,49.0,2024-03-30,2025-09-15,Switched to competitor
904,4,Pro,monthly,canceled,49.0,2024-11-03,2025-04-27,Too expensive
905,4,Pro,monthly,active,49.0,2025-02-10,,
906,4,Pro,monthly,canceled,49.0,2024-05-17,2026-06-15,Missing features
907,1,Free,monthly,active,0.0,2025-10-27,,
908,3,Starter,annual,active,12.5,2025-10-06,,
909,2,Starter,monthly,active,15.0,2026-04-21,,
910,1,Free,monthly,canceled,0.0,2024-03-08,2024-12-17,Missing features
911,4,Pro,monthly,active,49.0,2025-01-21,,
912,2,Starter,monthly,active,15.0,2025-06-25,,
913,4,Pro,monthly,canceled,49.0,2025-04-25,2026-03-10,No longer needed
914,3,Starter,annual,active,12.5,2024-02-07,,
915,2,Starter,monthly,active,15.0,2025-11-25,,
916,1,Free,monthly,active,0.0,2026-01-05,,
917,5,Pro,annual,active,40.83,2024-07-04,,
918,2,Starter,monthly,active,15.0,2026-03-14,,
919,2,Starter,monthly,active,15.0,2024-02-19,,
920,6,Enterprise,monthly,active,199.0,2026-02-17,,
921,2,Starter,monthly,active,15.0,2025-02-25,,
922,1,Free,monthly,active,0.0,2024-10-24,,
923,7,Enterprise,annual,canceled,165.83,2025-07-22,2025-11-19,Too expensive
924,1,Free,monthly,canceled,0.0,2025-02-15,2025-06-05,Too expensive
925,6,Enterprise,monthly,canceled,199.0,2024-09-26,2026-03-06,Poor support experience
926,3,Starter,annual,canceled,12.5,2025-10-17,2026-04-07,Switched to competitor
927,1,Free,monthly,active,0.0,2024-02-11,,
928,2,Starter,monthly,active,15.0,2025-04-25,,
929,3,Starter,annual,active,12.5,2024-04-22,,
930,1,Free,monthly,active,0.0,2025-09-03,,
931,6,Enterprise,monthly,active,199.0,2024-10-27,,
932,1,Free,monthly,canceled,0.0,2025-09-17,2025-12-13,No longer needed
933,1,Free,monthly,active,0.0,2024-01-19,,
934,1,Free,monthly,active,0.0,2025-05-05,,
935,1,Free,monthly,canceled,0.0,2024-11-23,2025-03-23,Missing features
936,1,Free,monthly,active,0.0,2025-03-17,,
937,1,Free,monthly,active,0.0,2025-01-04,,
938,6,Enterprise,monthly,active,199.0,2024-07-19,,
939,4,Pro,monthly,canceled,49.0,2024-04-29,2025-11-20,Poor support experience
940,7,Enterprise,annual,active,165.83,2025-06-10,,
941,1,Free,monthly,canceled,0.0,2025-10-06,2026-05-05,Poor support experience
942,2,Starter,monthly,active,15.0,2025-12-14,,
943,1,Free,monthly,canceled,0.0,2024-03-17,2024-08-16,Too expensive
944,2,Starter,monthly,active,15.0,2024-12-03,,
945,1,Free,monthly,canceled,0.0,2024-10-30,2026-06-16,Switched to competitor
946,4,Pro,monthly,active,49.0,2024-10-03,,
947,3,Starter,annual,active,12.5,2025-02-09,,
948,1,Free,monthly,canceled,0.0,2026-04-23,2026-06-19,Too expensive
949,2,Starter,monthly,upgraded,15.0,2026-06-09,2026-06-30,
950,3,Starter,annual,active,12.5,2025-09-08,,
951,2,Starter,monthly,active,15.0,2025-08-06,,
952,1,Free,monthly,active,0.0,2024-03-12,,
953,5,Pro,annual,active,40.83,2024-06-30,,
954,3,Starter,annual,active,12.5,2024-05-26,,
955,6,Enterprise,monthly,active,199.0,2024-09-11,,
956,1,Free,monthly,canceled,0.0,2025-10-04,2026-01-25,No longer needed
957,1,Free,monthly,active,0.0,2024-01-25,,
958,4,Pro,monthly,canceled,49.0,2024-06-22,2024-08-28,Missing features
959,2,Starter,monthly,active,15.0,2025-09-11,,
960,2,Starter,monthly,upgraded,15.0,2026-06-15,2026-06-30,
961,1,Free,monthly,canceled,0.0,2026-03-07,2026-05-16,No longer needed
962,1,Free,monthly,active,0.0,2026-01-14,,
963,6,Enterprise,monthly,canceled,199.0,2026-01-15,2026-03-02,Switched to competitor
964,1,Free,monthly,canceled,0.0,2025-05-19,2025-12-28,Poor support experience
965,2,Starter,monthly,active,15.0,2025-01-05,,
966,1,Free,monthly,canceled,0.0,2025-04-16,2025-10-13,No longer needed
967,5,Pro,annual,active,40.83,2026-03-13,,
968,1,Free,monthly,active,0.0,2025-05-03,,
969,4,Pro,monthly,canceled,49.0,2026-02-22,2026-04-11,No longer needed
970,6,Enterprise,monthly,canceled,199.0,2024-07-20,2025-07-27,Poor support experience
971,6,Enterprise,monthly,active,199.0,2026-01-31,,
972,4,Pro,monthly,active,49.0,2026-01-30,,
973,1,Free,monthly,active,0.0,2025-05-03,,
974,1,Free,monthly,active,0.0,2024-04-16,,
975,2,Starter,monthly,canceled,15.0,2024-04-23,2025-11-20,No longer needed
976,1,Free,monthly,canceled,0.0,2025-07-31,2025-10-22,Poor support experience
977,1,Free,monthly,canceled,0.0,2025-05-27,2026-06-07,Poor support experience
978,3,Starter,annual,active,12.5,2026-04-13,,
979,2,Starter,monthly,active,15.0,2026-03-07,,
980,5,Pro,annual,canceled,40.83,2025-08-23,2025-12-03,Missing features
981,1,Free,monthly,canceled,0.0,2026-05-26,2026-06-28,Switched to competitor
982,4,Pro,monthly,active,49.0,2025-08-03,,
983,2,Starter,monthly,canceled,15.0,2024-11-17,2024-12-16,No longer needed
984,1,Free,monthly,active,0.0,2025-04-29,,
985,1,Free,monthly,active,0.0,2025-06-03,,
986,3,Starter,annual,active,12.5,2025-04-05,,
987,7,Enterprise,annual,active,165.83,2025-04-24,,
988,1,Free,monthly,active,0.0,2025-10-19,,
989,2,Starter,monthly,active,15.0,2025-03-11,,
990,7,Enterprise,annual,canceled,165.83,2026-01-22,2026-06-26,Missing features
991,2,Starter,monthly,canceled,15.0,2025-04-29,2025-05-25,No longer needed
992,3,Starter,annual,active,12.5,2025-04-15,,
993,2,Starter,monthly,canceled,15.0,2025-03-14,2026-06-05,Missing features
994,3,Starter,annual,active,12.5,2026-03-02,,
995,3,Starter,annual,active,12.5,2025-11-11,,
996,3,Starter,annual,active,12.5,2026-06-04,,
997,5,Pro,annual,active,40.83,2024-06-10,,
998,7,Enterprise,annual,active,165.83,2024-11-11,,
999,4,Pro,monthly,active,49.0,2025-10-26,,
1000,1,Free,monthly,active,0.0,2025-10-03,,
1001,4,Pro,monthly,upgraded,49.0,2026-06-24,2026-06-30,
1002,3,Starter,annual,active,12.5,2025-10-28,,
1003,6,Enterprise,monthly,active,199.0,2025-03-13,,
1004,5,Pro,annual,active,40.83,2025-08-08,,
1005,3,Starter,annual,active,12.5,2024-03-21,,
1006,1,Free,monthly,canceled,0.0,2025-07-23,2026-05-23,Switched to competitor
1007,1,Free,monthly,active,0.0,2025-02-16,,
1008,7,Enterprise,annual,active,165.83,2026-05-29,,
1009,2,Starter,monthly,active,15.0,2024-06-05,,
1010,5,Pro,annual,active,40.83,2024-12-09,,
1011,4,Pro,monthly,active,49.0,2025-02-06,,
1012,3,Starter,annual,active,12.5,2024-11-08,,
1013,1,Free,monthly,upgraded,0.0,2026-03-25,2026-06-30,
1014,4,Pro,monthly,active,49.0,2024-07-03,,
1015,1,Free,monthly,active,0.0,2025-09-06,,
1016,2,Starter,monthly,upgraded,15.0,2026-05-01,2026-06-30,
1017,1,Free,monthly,canceled,0.0,2024-07-23,2025-06-08,Too expensive
1018,2,Starter,monthly,canceled,15.0,2024-09-13,2025-03-27,Budget cuts
1019,5,Pro,annual,active,40.83,2026-05-31,,
1020,2,Starter,monthly,canceled,15.0,2025-10-10,2026-01-18,Switched to competitor
1021,4,Pro,monthly,active,49.0,2025-09-10,,
1022,2,Starter,monthly,canceled,15.0,2024-09-08,2025-07-28,Poor support experience
1023,4,Pro,monthly,active,49.0,2025-04-21,,
1024,2,Starter,monthly,canceled,15.0,2024-10-11,2025-11-11,Too expensive
1025,2,Starter,monthly,active,15.0,2024-07-20,,
1026,7,Enterprise,annual,active,165.83,2025-06-09,,
1027,3,Starter,annual,active,12.5,2024-05-05,,
1028,6,Enterprise,monthly,active,199.0,2025-02-22,,
1029,1,Free,monthly,active,0.0,2026-05-19,,
1030,6,Enterprise,monthly,downgraded,199.0,2026-06-27,2026-06-30,
1031,1,Free,monthly,upgraded,0.0,2026-06-23,2026-06-30,
1032,1,Free,monthly,active,0.0,2025-08-20,,
1033,3,Starter,annual,canceled,12.5,2025-06-18,2026-01-20,Switched to competitor
1034,2,Starter,monthly,active,15.0,2026-02-23,,
1035,4,Pro,monthly,active,49.0,2025-05-21,,
1036,1,Free,monthly,active,0.0,2025-06-10,,
1037,3,Starter,annual,active,12.5,2025-12-06,,
1038,1,Free,monthly,active,0.0,2024-05-30,,
1039,2,Starter,monthly,active,15.0,2024-12-26,,
1040,2,Starter,monthly,active,15.0,2024-10-06,,
1041,3,Starter,annual,active,12.5,2025-07-27,,
1042,1,Free,monthly,active,0.0,2025-08-12,,
1043,4,Pro,monthly,canceled,49.0,2024-10-01,2025-08-24,Budget cuts
1044,3,Starter,annual,active,12.5,2026-03-07,,
1045,5,Pro,annual,active,40.83,2024-12-30,,
1046,1,Free,monthly,canceled,0.0,2025-11-26,2026-06-20,Poor support experience
1047,5,Pro,annual,upgraded,40.83,2026-05-20,2026-06-30,
1048,1,Free,monthly,active,0.0,2024-11-07,,
1049,1,Free,monthly,active,0.0,2024-03-13,,
1050,4,Pro,monthly,active,49.0,2026-04-25,,
1051,6,Enterprise,monthly,active,199.0,2024-12-01,,
1052,4,Pro,monthly,active,49.0,2026-06-17,,
1053,2,Starter,monthly,canceled,15.0,2025-05-10,2026-03-07,Poor support experience
1054,1,Free,monthly,active,0.0,2025-08-03,,
1055,2,Starter,monthly,active,15.0,2024-10-23,,
1056,4,Pro,monthly,canceled,49.0,2026-04-25,2026-06-02,Budget cuts
1057,2,Starter,monthly,upgraded,15.0,2026-06-18,2026-06-30,
1058,3,Starter,annual,active,12.5,2026-03-11,,
1059,2,Starter,monthly,active,15.0,2024-12-30,,
1060,7,Enterprise,annual,active,165.83,2024-06-12,,
1061,4,Pro,monthly,active,49.0,2024-04-08,,
1062,1,Free,monthly,active,0.0,2025-02-24,,
1063,3,Starter,annual,active,12.5,2025-12-22,,
1064,1,Free,monthly,active,0.0,2025-04-18,,
1065,1,Free,monthly,upgraded,0.0,2026-04-21,2026-06-30,
1066,1,Free,monthly,canceled,0.0,2025-06-12,2026-04-16,Budget cuts
1067,2,Starter,monthly,active,15.0,2026-04-04,,
1068,4,Pro,monthly,active,49.0,2024-04-16,,
1069,1,Free,monthly,active,0.0,2024-11-18,,
1070,4,Pro,monthly,active,49.0,2024-06-23,,
1071,7,Enterprise,annual,active,165.83,2025-04-12,,
1072,4,Pro,monthly,active,49.0,2025-08-17,,
1073,7,Enterprise,annual,active,165.83,2024-11-27,,
1074,1,Free,monthly,active,0.0,2024-06-27,,
1075,7,Enterprise,annual,active,165.83,2024-08-27,,
1076,7,Enterprise,annual,active,165.83,2025-02-26,,
1077,1,Free,monthly,active,0.0,2024-04-08,,
1078,4,Pro,monthly,active,49.0,2026-05-18,,
1079,1,Free,monthly,canceled,0.0,2025-10-08,2026-05-07,No longer needed
1080,5,Pro,annual,canceled,40.83,2025-02-18,2026-03-13,Too expensive
1081,1,Free,monthly,active,0.0,2025-10-06,,
1082,4,Pro,monthly,active,49.0,2025-03-15,,
1083,2,Starter,monthly,active,15.0,2024-12-26,,
1084,2,Starter,monthly,active,15.0,2026-03-12,,
1085,4,Pro,monthly,active,49.0,2025-07-12,,
1086,4,Pro,monthly,active,49.0,2025-05-27,,
1087,1,Free,monthly,active,0.0,2024-12-12,,
1088,5,Pro,annual,canceled,40.83,2025-07-01,2026-04-07,Poor support experience
1089,3,Starter,annual,active,12.5,2024-05-08,,
1090,2,Starter,monthly,canceled,15.0,2025-05-04,2026-01-04,Budget cuts
1091,1,Free,monthly,active,0.0,2025-07-19,,
1092,4,Pro,monthly,canceled,49.0,2025-09-22,2025-12-14,No longer needed
1093,2,Starter,monthly,active,15.0,2025-07-19,,
1094,1,Free,monthly,active,0.0,2025-03-25,,
1095,5,Pro,annual,active,40.83,2026-01-23,,
1096,3,Starter,annual,active,12.5,2026-04-29,,
1097,5,Pro,annual,active,40.83,2024-09-07,,
1098,5,Pro,annual,active,40.83,2024-12-10,,
1099,1,Free,monthly,canceled,0.0,2024-04-26,2024-06-13,Missing features
1100,1,Free,monthly,active,0.0,2025-05-22,,
1101,1,Free,monthly,canceled,0.0,2024-02-02,2025-06-27,No longer needed
1102,1,Free,monthly,active,0.0,2026-02-14,,
1103,1,Free,monthly,canceled,0.0,2025-02-01,2026-03-14,No longer needed
1104,1,Free,monthly,active,0.0,2024-07-26,,
1105,5,Pro,annual,canceled,40.83,2024-11-18,2025-01-11,No longer needed
1106,1,Free,monthly,active,0.0,2025-08-05,,
1107,1,Free,monthly,canceled,0.0,2024-08-11,2025-05-08,Poor support experience
1108,5,Pro,annual,upgraded,40.83,2026-06-01,2026-06-30,
1109,7,Enterprise,annual,active,165.83,2024-09-15,,
1110,7,Enterprise,annual,canceled,165.83,2024-02-02,2025-06-13,Too expensive
1111,1,Free,monthly,active,0.0,2024-04-14,,
1112,5,Pro,annual,active,40.83,2024-05-16,,
1113,5,Pro,annual,active,40.83,2025-05-04,,
1114,6,Enterprise,monthly,active,199.0,2026-02-21,,
1115,6,Enterprise,monthly,active,199.0,2026-01-20,,
1116,1,Free,monthly,active,0.0,2025-04-28,,
1117,2,Starter,monthly,active,15.0,2024-08-24,,
1118,1,Free,monthly,active,0.0,2025-07-27,,
1119,7,Enterprise,annual,active,165.83,2024-12-31,,
1120,4,Pro,monthly,canceled,49.0,2025-06-11,2026-01-23,Switched to competitor
1121,5,Pro,annual,active,40.83,2025-03-21,,
1122,1,Free,monthly,canceled,0.0,2024-05-15,2025-01-27,Too expensive
1123,4,Pro,monthly,active,49.0,2025-01-17,,
1124,4,Pro,monthly,active,49.0,2026-01-28,,
1125,3,Starter,annual,canceled,12.5,2024-08-12,2025-05-18,Too expensive
1126,1,Free,monthly,canceled,0.0,2026-03-02,2026-05-10,No longer needed
1127,1,Free,monthly,active,0.0,2024-11-26,,
1128,3,Starter,annual,active,12.5,2025-09-06,,
1129,1,Free,monthly,active,0.0,2024-09-22,,
1130,3,Starter,annual,active,12.5,2025-12-20,,
1131,5,Pro,annual,active,40.83,2025-07-05,,
1132,3,Starter,annual,active,12.5,2025-06-05,,
1133,4,Pro,monthly,canceled,49.0,2024-11-30,2025-03-22,Missing features
1134,4,Pro,monthly,active,49.0,2024-04-12,,
1135,1,Free,monthly,active,0.0,2024-05-20,,
1136,2,Starter,monthly,active,15.0,2026-05-10,,
1137,1,Free,monthly,active,0.0,2024-02-09,,
1138,2,Starter,monthly,active,15.0,2026-05-10,,
1139,2,Starter,monthly,active,15.0,2024-11-14,,
1140,6,Enterprise,monthly,active,199.0,2025-05-22,,
1141,1,Free,monthly,active,0.0,2024-10-24,,
1142,5,Pro,annual,canceled,40.83,2025-07-29,2025-12-01,Too expensive
1143,2,Starter,monthly,active,15.0,2025-04-03,,
1144,2,Starter,monthly,active,15.0,2025-09-11,,
1145,1,Free,monthly,canceled,0.0,2025-11-01,2026-04-06,Too expensive
1146,5,Pro,annual,active,40.83,2025-04-28,,
1147,1,Free,monthly,active,0.0,2026-03-21,,
1148,7,Enterprise,annual,active,165.83,2026-02-20,,
1149,1,Free,monthly,active,0.0,2026-02-04,,
1150,1,Free,monthly,canceled,0.0,2025-06-08,2025-08-11,Switched to competitor
1151,2,Starter,monthly,canceled,15.0,2024-04-05,2025-03-31,Budget cuts
1152,1,Free,monthly,canceled,0.0,2026-01-15,2026-02-20,Switched to competitor
1153,1,Free,monthly,active,0.0,2025-01-13,,
1154,1,Free,monthly,active,0.0,2026-06-04,,
1155,2,Starter,monthly,canceled,15.0,2026-02-24,2026-06-18,No longer needed
1156,1,Free,monthly,active,0.0,2024-10-01,,
1157,1,Free,monthly,active,0.0,2025-07-22,,
1158,2,Starter,monthly,active,15.0,2024-06-19,,
1159,7,Enterprise,annual,active,165.83,2025-07-01,,
1160,1,Free,monthly,active,0.0,2025-07-31,,
1161,4,Pro,monthly,canceled,49.0,2025-04-28,2025-12-17,Switched to competitor
1162,7,Enterprise,annual,active,165.83,2025-04-23,,
1163,4,Pro,monthly,active,49.0,2025-04-14,,
1164,1,Free,monthly,active,0.0,2025-04-26,,
1165,5,Pro,annual,active,40.83,2024-05-25,,
1166,1,Free,monthly,active,0.0,2025-08-12,,
1167,2,Starter,monthly,active,15.0,2026-03-13,,
1168,7,Enterprise,annual,active,165.83,2024-07-22,,
1169,1,Free,monthly,active,0.0,2026-03-03,,
1170,2,Starter,monthly,active,15.0,2025-10-10,,
1171,4,Pro,monthly,canceled,49.0,2025-04-06,2026-03-30,Budget cuts
1172,2,Starter,monthly,upgraded,15.0,2026-06-16,2026-06-30,
1173,1,Free,monthly,canceled,0.0,2024-01-06,2025-10-29,No longer needed
1174,1,Free,monthly,canceled,0.0,2025-10-19,2025-11-19,Budget cuts
1175,3,Starter,annual,canceled,12.5,2026-02-03,2026-04-12,Poor support experience
1176,1,Free,monthly,active,0.0,2025-09-19,,
1177,1,Free,monthly,active,0.0,2024-11-17,,
1178,3,Starter,annual,active,12.5,2025-08-23,,
1179,7,Enterprise,annual,active,165.83,2024-07-20,,
1180,2,Starter,monthly,active,15.0,2024-11-14,,
1181,1,Free,monthly,active,0.0,2024-07-05,,
1182,3,Starter,annual,active,12.5,2024-09-05,,
1183,4,Pro,monthly,active,49.0,2025-12-23,,
1184,1,Free,monthly,active,0.0,2025-12-15,,
1185,2,Starter,monthly,active,15.0,2026-05-04,,
1186,4,Pro,monthly,canceled,49.0,2025-07-18,2026-02-22,Switched to competitor
1187,2,Starter,monthly,active,15.0,2025-11-05,,
1188,5,Pro,annual,active,40.83,2026-03-11,,
1189,2,Starter,monthly,active,15.0,2024-06-15,,
1190,4,Pro,monthly,upgraded,49.0,2026-05-04,2026-06-30,
1191,3,Starter,annual,active,12.5,2025-03-07,,
1192,4,Pro,monthly,canceled,49.0,2024-07-22,2024-12-30,Poor support experience
1193,1,Free,monthly,canceled,0.0,2025-04-14,2026-05-11,Missing features
1194,2,Starter,monthly,canceled,15.0,2025-03-23,2026-06-11,Poor support experience
1195,6,Enterprise,monthly,active,199.0,2025-08-11,,
1196,1,Free,monthly,active,0.0,2024-05-11,,
1197,5,Pro,annual,active,40.83,2024-06-03,,
1198,1,Free,monthly,canceled,0.0,2025-05-28,2026-06-19,Poor support experience
1199,1,Free,monthly,active,0.0,2024-11-05,,
1200,1,Free,monthly,active,0.0,2024-07-02,,
1201,1,Free,monthly,active,0.0,2024-06-13,,
1202,1,Free,monthly,active,0.0,2025-03-11,,
1203,3,Starter,annual,canceled,12.5,2025-03-24,2026-01-26,Switched to competitor
1204,2,Starter,monthly,active,15.0,2024-09-21,,
1205,4,Pro,monthly,active,49.0,2025-06-18,,
1206,3,Starter,annual,active,12.5,2025-02-21,,
1207,4,Pro,monthly,canceled,49.0,2024-12-06,2025-06-06,Poor support experience
1208,6,Enterprise,monthly,canceled,199.0,2026-05-10,2026-06-12,Missing features
1209,1,Free,monthly,active,0.0,2025-01-26,,
1210,1,Free,monthly,active,0.0,2026-05-06,,
1211,1,Free,monthly,active,0.0,2025-08-21,,
1212,6,Enterprise,monthly,active,199.0,2025-05-15,,
1213,3,Starter,annual,canceled,12.5,2025-09-05,2026-01-21,Switched to competitor
1214,2,Starter,monthly,active,15.0,2026-04-26,,
1215,2,Starter,monthly,active,15.0,2025-04-04,,
1216,2,Starter,monthly,active,15.0,2026-01-23,,
1217,4,Pro,monthly,active,49.0,2026-02-07,,
1218,2,Starter,monthly,active,15.0,2026-02-08,,
1219,4,Pro,monthly,active,49.0,2025-08-29,,
1220,2,Starter,monthly,active,15.0,2026-02-08,,
1221,1,Free,monthly,active,0.0,2025-02-05,,
1222,1,Free,monthly,active,0.0,2025-06-29,,
1223,1,Free,monthly,active,0.0,2025-10-13,,
1224,1,Free,monthly,active,0.0,2024-09-12,,
1225,1,Free,monthly,upgraded,0.0,2026-05-20,2026-06-30,
1226,4,Pro,monthly,active,49.0,2024-03-07,,
1227,1,Free,monthly,active,0.0,2025-08-19,,
1228,2,Starter,monthly,upgraded,15.0,2026-06-06,2026-06-30,
1229,1,Free,monthly,canceled,0.0,2026-01-01,2026-04-02,Poor support experience
1230,3,Starter,annual,active,12.5,2025-10-06,,
1231,2,Starter,monthly,active,15.0,2025-01-10,,
1232,3,Starter,annual,active,12.5,2026-04-19,,
1233,1,Free,monthly,active,0.0,2024-10-08,,
1234,1,Free,monthly,canceled,0.0,2026-01-03,2026-03-16,Missing features
1235,7,Enterprise,annual,active,165.83,2026-06-22,,
1236,6,Enterprise,monthly,active,199.0,2026-04-05,,
1237,7,Enterprise,annual,active,165.83,2025-07-17,,
1238,7,Enterprise,annual,canceled,165.83,2024-11-19,2026-03-01,No longer needed
1239,1,Free,monthly,active,0.0,2026-05-27,,
1240,2,Starter,monthly,active,15.0,2025-11-11,,
1241,1,Free,monthly,active,0.0,2026-04-20,,
1242,5,Pro,annual,active,40.83,2024-07-28,,
1243,3,Starter,annual,canceled,12.5,2024-11-06,2025-02-21,Switched to competitor
1244,5,Pro,annual,active,40.83,2025-08-27,,
1245,7,Enterprise,annual,active,165.83,2025-08-22,,
1246,1,Free,monthly,canceled,0.0,2024-09-14,2025-06-27,Missing features
1247,4,Pro,monthly,active,49.0,2026-06-07,,
1248,1,Free,monthly,active,0.0,2025-06-05,,
1249,6,Enterprise,monthly,active,199.0,2024-08-03,,
1250,6,Enterprise,monthly,active,199.0,2024-10-29,,
1251,2,Starter,monthly,active,15.0,2025-06-12,,
1252,1,Free,monthly,active,0.0,2024-05-28,,
1253,1,Free,monthly,active,0.0,2026-02-19,,
1254,3,Starter,annual,active,12.5,2025-11-08,,
1255,1,Free,monthly,active,0.0,2025-09-24,,
1256,5,Pro,annual,active,40.83,2026-01-20,,
1257,2,Starter,monthly,active,15.0,2025-07-04,,
1258,1,Free,monthly,active,0.0,2025-08-26,,
1259,4,Pro,monthly,active,49.0,2025-12-07,,
1260,6,Enterprise,monthly,canceled,199.0,2024-10-13,2025-09-11,Missing features
1261,4,Pro,monthly,active,49.0,2024-05-02,,
1262,1,Free,monthly,active,0.0,2025-03-23,,
1263,7,Enterprise,annual,canceled,165.83,2026-05-17,2026-06-18,Budget cuts
1264,4,Pro,monthly,canceled,49.0,2026-03-25,2026-04-20,Budget cuts
1265,1,Free,monthly,active,0.0,2024-07-05,,
1266,1,Free,monthly,canceled,0.0,2024-01-07,2024-11-16,Poor support experience
1267,4,Pro,monthly,canceled,49.0,2025-04-13,2026-04-05,Switched to competitor
1268,2,Starter,monthly,canceled,15.0,2024-07-30,2025-08-28,No longer needed
1269,4,Pro,monthly,active,49.0,2026-06-10,,
1270,1,Free,monthly,active,0.0,2024-01-28,,
1271,2,Starter,monthly,active,15.0,2025-03-25,,
1272,3,Starter,annual,active,12.5,2024-07-17,,
1273,3,Starter,annual,canceled,12.5,2024-08-25,2026-05-03,Switched to competitor
1274,1,Free,monthly,upgraded,0.0,2026-05-28,2026-06-30,
1275,1,Free,monthly,active,0.0,2026-06-15,,
1276,1,Free,monthly,active,0.0,2025-06-15,,
1277,1,Free,monthly,upgraded,0.0,2026-04-23,2026-06-30,
1278,3,Starter,annual,canceled,12.5,2024-04-07,2026-05-20,Budget cuts
1279,1,Free,monthly,canceled,0.0,2024-04-10,2024-08-12,Switched to competitor
1280,5,Pro,annual,canceled,40.83,2024-08-20,2026-01-26,Budget cuts
1281,6,Enterprise,monthly,canceled,199.0,2025-07-22,2026-01-06,Too expensive
1282,4,Pro,monthly,canceled,49.0,2025-04-07,2026-04-26,Missing features
1283,1,Free,monthly,active,0.0,2024-05-12,,
1284,1,Free,monthly,canceled,0.0,2024-09-13,2026-06-18,No longer needed
1285,1,Free,monthly,active,0.0,2024-12-01,,
1286,6,Enterprise,monthly,active,199.0,2024-07-25,,
1287,1,Free,monthly,active,0.0,2024-07-11,,
1288,5,Pro,annual,active,40.83,2025-02-26,,
1289,1,Free,monthly,active,0.0,2024-09-26,,
1290,4,Pro,monthly,active,49.0,2025-12-15,,
1291,1,Free,monthly,active,0.0,2025-02-11,,
1292,2,Starter,monthly,active,15.0,2025-07-30,,
1293,1,Free,monthly,active,0.0,2024-04-12,,
1294,4,Pro,monthly,active,49.0,2026-05-28,,
1295,1,Free,monthly,active,0.0,2024-11-25,,
1296,1,Free,monthly,canceled,0.0,2026-02-12,2026-05-11,Missing features
1297,1,Free,monthly,canceled,0.0,2025-02-04,2026-04-10,Switched to competitor
1298,1,Free,monthly,canceled,0.0,2024-10-30,2025-01-06,Poor support experience
1299,7,Enterprise,annual,canceled,165.83,2024-11-23,2026-01-31,Budget cuts
1300,4,Pro,monthly,active,49.0,2025-01-25,,
1301,2,Starter,monthly,active,15.0,2025-06-19,,
1302,7,Enterprise,annual,active,165.83,2024-08-25,,
1303,1,Free,monthly,active,0.0,2024-03-26,,
1304,4,Pro,monthly,canceled,49.0,2026-03-07,2026-03-30,Poor support experience
1305,3,Starter,annual,active,12.5,2024-08-23,,
1306,6,Enterprise,monthly,active,199.0,2025-12-11,,
1307,1,Free,monthly,active,0.0,2025-08-03,,
1308,6,Enterprise,monthly,downgraded,199.0,2026-06-16,2026-06-30,
1309,3,Starter,annual,canceled,12.5,2024-08-02,2026-06-26,Missing features
1310,1,Free,monthly,active,0.0,2024-12-07,,
1311,5,Pro,annual,active,40.83,2025-03-12,,
1312,5,Pro,annual,upgraded,40.83,2026-06-09,2026-06-30,
1313,4,Pro,monthly,canceled,49.0,2024-08-25,2026-06-20,Switched to competitor
1314,1,Free,monthly,canceled,0.0,2026-01-03,2026-04-28,Budget cuts
1315,3,Starter,annual,active,12.5,2024-11-27,,
1316,1,Free,monthly,active,0.0,2024-09-08,,
1317,1,Free,monthly,upgraded,0.0,2026-05-08,2026-06-30,
1318,1,Free,monthly,active,0.0,2026-02-03,,
1319,5,Pro,annual,active,40.83,2024-11-18,,
1320,2,Starter,monthly,active,15.0,2025-12-26,,
1321,2,Starter,monthly,active,15.0,2024-10-02,,
1322,3,Starter,annual,canceled,12.5,2025-11-29,2025-12-26,Too expensive
1323,1,Free,monthly,canceled,0.0,2025-12-31,2026-04-12,Switched to competitor
1324,5,Pro,annual,active,40.83,2025-02-07,,
1325,1,Free,monthly,active,0.0,2024-02-24,,
1326,5,Pro,annual,canceled,40.83,2024-12-14,2026-03-10,Budget cuts
1327,2,Starter,monthly,active,15.0,2025-08-10,,
1328,1,Free,monthly,canceled,0.0,2024-12-29,2026-02-04,Too expensive
1329,7,Enterprise,annual,active,165.83,2025-07-19,,
1330,1,Free,monthly,canceled,0.0,2025-06-25,2025-12-06,Poor support experience
1331,1,Free,monthly,active,0.0,2025-05-25,,
1332,2,Starter,monthly,active,15.0,2025-12-24,,
1333,2,Starter,monthly,active,15.0,2024-10-25,,
1334,2,Starter,monthly,canceled,15.0,2025-04-10,2025-10-15,No longer needed
1335,1,Free,monthly,canceled,0.0,2024-05-24,2026-02-05,Poor support experience
1336,1,Free,monthly,active,0.0,2026-05-18,,
1337,2,Starter,monthly,active,15.0,2024-10-16,,
1338,7,Enterprise,annual,active,165.83,2025-09-30,,
1339,2,Starter,monthly,active,15.0,2026-06-14,,
1340,2,Starter,monthly,active,15.0,2024-01-29,,
1341,1,Free,monthly,active,0.0,2026-05-19,,
1342,2,Starter,monthly,active,15.0,2024-03-15,,
